PhraseId	SentenceId	Phrase	Sentiment
36266	1714	Give Shapiro , Goldman	2
112281	5962	as Disney 's 1937 breakthrough	3
146282	7953	bowling you	2
138257	7482	broad streaks	2
126822	6819	you 're into rap	2
30384	1410	15 years	2
111884	5939	seller	2
21669	969	something happens to send you off in different direction .	2
46921	2286	a cause	2
120989	6479	is a frighteningly fascinating contradiction	3
15354	657	a freshly painted Rembrandt	3
8989	374	do n't come off	1
15106	650	spend $ 9	2
46199	2248	says he has to ?	1
92983	4844	of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them	0
36534	1728	of the things that made the original Men in Black such a pleasure	3
47657	2323	, honest , and enjoyable comedy-drama	3
95682	4998	Writer-director Walter Hill and	2
12851	552	the goth-vampire , tortured woe-is-me lifestyle	2
2695	103	of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history	2
103378	5451	improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen .	2
129753	6984	Schnitzler 's film	2
67495	3427	A movie that sends you out of the theater feeling	2
56813	2855	the ` qatsi ' trilogy , directed by Godfrey Reggio	2
4133	156	the film is not only a love song to the movies but	3
30457	1414	almost the first two-thirds	2
105157	5555	... spiced with humor -LRB- ' I speak fluent flatula , ' advises Denlopp after a rather , er , bubbly exchange with an alien deckhand -RRB- and	3
133283	7191	Hong Kong 's John Woo	3
11391	489	this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye	4
132566	7148	perfect movie	4
146889	7992	happened in 1915 Armenia	2
111172	5893	Shanghai Ghetto may not be as dramatic as Roman Polanski 's The Pianist , but	1
138898	7528	dark satire and childhood awakening	2
46234	2250	believe that people have lost the ability to think	1
80383	4142	Every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy .	1
37030	1754	a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme	1
30922	1440	wholly believable and heart-wrenching depths	3
59736	3012	The acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid	0
69902	3555	boils down	2
6506	258	unnerving	2
58696	2960	in its final 10 or 15 minutes	2
104269	5501	Good fun , good action , good acting , good dialogue , good pace , good cinematography .	4
69242	3519	It 's hard to believe these jokers are supposed to have pulled off four similar kidnappings before .	1
55320	2758	one actor	2
129264	6951	that those living have learned some sort of lesson	2
70567	3597	of Brown and his writing	2
39511	1886	he delivers fascinating psychological fare	4
82858	4278	a soul	2
47766	2328	another silly Hollywood action film ,	2
153609	8388	It 's a big idea , but the film itself is small and shriveled .	1
133783	7218	background and history	2
125446	6740	as if it started to explore the obvious voyeuristic potential of ` hypertime '	1
117204	6253	various levels	2
257	9	leave	1
141231	7661	want MacDowell 's character to retrieve her husband	2
106104	5603	of romance , dancing , singing , and unforgettable characters	4
118924	6356	be post-feminist breezy	3
26436	1212	doubtful	2
8963	374	, like Shiner 's organizing of the big fight , pulls off enough	3
65965	3345	therapeutic	2
6589	261	difficult relationships	2
139716	7581	becomes a soulful , incisive meditation on the way we were , and the way we are .	3
57613	2905	wet	2
53097	2634	Clearasil over the blemishes of youth	2
43197	2086	push	2
121793	6526	thrills and	2
18579	817	If you are curious to see the darker side of what 's going on with young TV actors -LRB- Dawson Leery did what ?!? -RRB- , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie .	1
41119	1971	suspects that Craven endorses They simply because this movie makes his own look much better by comparison	1
49648	2433	that even Tunney ca n't save	1
147135	8007	A film that begins with the everyday lives of naval personnel in San Diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times I	3
15080	648	from oddly humorous to tediously sentimental	2
70143	3571	at the station looking for a return ticket to realism	1
37018	1753	with enough energy and excitement	3
134342	7247	its sweet spot	3
124366	6680	It 's makes a better travelogue than movie .	1
49429	2419	about Italian	2
116866	6235	a few of those sticks are wet	2
6783	272	first 10 minutes	2
80321	4138	's just another cartoon with an unstoppable superman .	1
62028	3136	died	1
1924	71	an ambition to say something about its subjects ,	2
141114	7654	made , but does n't generate a lot of tension	1
94591	4937	director Abdul Malik Abbott	2
31261	1460	jazz-playing	2
47530	2317	a tarantula ,	2
13741	592	with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life	4
52332	2588	any doubt that Peter O'Fallon did n't have an original bone in his body	1
49223	2407	A movie of technical skill and rare depth of intellect and feeling .	4
19149	840	Behind the Music special	2
137735	7454	a new Hal Hartley movie	2
64931	3287	and deceptively buoyant	2
601	22	offering a case study that exists apart from all the movie 's political ramifications	2
116962	6239	realize ,	2
132497	7145	` Cherish '	3
124903	6712	has the disadvantage of also looking cheap	0
46814	2279	Mr. Nelson has made a film that is an undeniably worthy and devastating experience .	4
37697	1792	any number	2
144361	7837	that they are actually movie folk	2
19395	851	drown	2
139710	7580	not smart and	1
120090	6423	race and culture	2
22100	991	breaks no new ground and	1
76832	3950	inner life	2
74959	3843	a whole lot of nada	0
155815	8528	in their small-budget film	2
79078	4072	makes you realize that deep inside righteousness can be found a tough beauty	3
82940	4283	-LRB- Hayek -RRB- throws herself into this dream Hispanic role with a teeth-clenching gusto ,	3
138162	7476	all the hype and recent digital glitz	2
137524	7440	feel like three hours	1
4113	154	of playing with narrative form	3
67839	3444	calm us of our daily ills and	2
46744	2275	on each other	2
38177	1815	stay with the stage versions	1
48943	2389	a degree of casual realism	2
11	1	demonstrating the adage	2
42704	2062	's cuteness , Amy 's career success -LRB- she 's a best-selling writer of self-help books who ca n't help herself -RRB- , and Amy 's neuroses when it comes to men .	2
117096	6248	captured the chaos of an urban conflagration	3
8184	338	to watch in quite some time	2
23269	1054	some good laughs	3
57874	2916	remains vividly in memory	3
67895	3447	will thrill you , touch you and make you	4
48934	2388	earnest textbook psychologizing	2
96500	5041	be looking at	2
129089	6942	coma	0
70778	3608	more than she can handle	1
67531	3428	take .	2
43900	2128	needed more emphasis	1
91868	4781	thriller remarkable only for its lack of logic and misuse of two fine actors , Morgan Freeman and Ashley Judd	1
34769	1635	it is impossible to think of any film more challenging or depressing than The Grey Zone	1
3087	116	But when it does , you 're entirely unprepared .	2
23441	1063	the Dolls	2
92736	4831	this premise may seem	2
67214	3410	owes enormous debts	1
142500	7735	A work of extraordinary journalism , but	3
127648	6865	of who did what to whom and why	2
109675	5812	It squanders Chan 's uniqueness ;	1
105073	5550	Blaxploitation films	2
142665	7743	putrid it is not worth the price of the match that should be used to burn every print of the film	1
85710	4434	Told in scattered fashion , the movie only intermittently lives up to the stories and faces and music of the men who are its subject .	1
38659	1843	been right at home as a nifty plot line in Steven Soderbergh 's Traffic fails to arrive at any satisfying destination	2
45231	2197	the age	3
116785	6228	some fantastic moments and scenes	4
81303	4191	Kafkaesque	2
59583	3005	lingers	2
97404	5094	unlikeable	1
100134	5254	the not-too-distant future	2
59935	3023	New York intelligentsia	2
143637	7795	its paint-by-numbers plot	1
52049	2568	the worst movies of the year	1
15306	656	is lost , leaving the character of Critical Jim two-dimensional and pointless	1
42834	2068	each other psychologically	3
125747	6756	, Narc takes a walking-dead , cop-flick subgenre and beats new life into it .	3
7670	310	sensual	3
94530	4935	What could have been a daytime soap opera	2
77512	3987	It does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity .	1
124091	6662	really see her Esther blossom as an actress , even though her talent is supposed to be growing	2
131077	7064	celebrates the group 's playful spark of nonconformity ,	3
93442	4872	comedy that	2
62744	3172	have that French realism	2
99864	5239	does not do them justice	2
134734	7272	from a mediocre one	2
121133	6487	, it 's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome .	3
74772	3833	, those who do will have found a cult favorite to enjoy for a lifetime .	4
1286	48	sure	2
88575	4603	of the credit for the film 's winning tone	3
55695	2785	of horror and sci-fi	2
142093	7708	find the small , human moments	3
87855	4563	-LRB- without a thick shmear of the goo , at least -RRB-	2
8251	342	acknowledges the silent screams of workaday inertia but stops short of indulging its characters ' striving solipsism	3
39418	1883	in everything except someone pulling the pin from a grenade with his teeth	2
107757	5694	about changing times , clashing cultures and the pleasures of a well-made pizza	3
127651	6865	what to whom and why	2
44270	2147	that as far as these shootings are concerned , something is rotten in the state of California	1
101139	5315	a Savage Garden music video	2
60378	3049	will need all the luck they can muster just figuring out who 's who in this pretentious mess	0
77390	3980	with this one too	3
18457	809	one step further	3
115082	6131	Coppola 's directorial debut	2
95343	4977	Pascale Bailly 's rom-com	2
2966	112	self-glorified Martin Lawrence lovefest	2
19570	859	suits	2
4978	194	a degree	2
110138	5832	self-amused trash	0
21450	959	translate well to film	3
152442	8318	coupled	2
123798	6646	catch the intensity of the movie 's strangeness	3
149886	8161	very difficult	1
59857	3019	's critic-proof , simply	2
119960	6416	The movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .	1
81194	4184	pleasure .	3
123139	6609	most amazing	4
6173	245	crawlies	1
94062	4908	is not really a film as much	2
147594	8030	meshes	2
30739	1430	artsploitation	2
120383	6436	that works against itself	1
77129	3967	the Hardwood	2
27830	1278	the downward spiral	1
101493	5336	with dozens of bad guys	2
7534	306	sexploitation	1
41968	2018	participants	2
49666	2435	childlike quality	2
67342	3417	substantial depth	3
82972	4284	Call it magic realism or surrealism	2
95561	4989	finally ,	2
41171	1973	to the Haunted House	1
130941	7057	filling the screen	3
144609	7850	you do n't know the band or the album 's songs by heart	2
